"","Site_Number","Site","Year","Month","Day","Season_Sampled","Response_Value","Response","Predictor_Value","Predictor"
"409",11,"SabinoCanyonAZ",2017,7,15,"Fall",695,"Abundance",314.03,"Monsoon"
"410",11,"SabinoCanyonAZ",2017,7,15,"Fall",695,"Abundance",40.8,"Tmax"
"411",11,"SabinoCanyonAZ",2017,7,15,"Fall",695,"Abundance",17,"Tmin"
"412",11,"SabinoCanyonAZ",2017,7,15,"Fall",695,"Abundance",265.07,"Winter"
"413",11,"SabinoCanyonAZ",2017,7,15,"Fall",42,"Richness",314.03,"Monsoon"
"414",11,"SabinoCanyonAZ",2017,7,15,"Fall",42,"Richness",40.8,"Tmax"
"415",11,"SabinoCanyonAZ",2017,7,15,"Fall",42,"Richness",17,"Tmin"
"416",11,"SabinoCanyonAZ",2017,7,15,"Fall",42,"Richness",265.07,"Winter"
"417",11,"SabinoCanyonAZ",2018,4,3,"Spring",850,"Abundance",213.57,"Monsoon"
"418",11,"SabinoCanyonAZ",2018,4,3,"Spring",850,"Abundance",26.9,"Tmax"
"419",11,"SabinoCanyonAZ",2018,4,3,"Spring",850,"Abundance",1.3,"Tmin"
"420",11,"SabinoCanyonAZ",2018,4,3,"Spring",850,"Abundance",161,"Winter"
"421",11,"SabinoCanyonAZ",2018,4,3,"Spring",54,"Richness",213.57,"Monsoon"
"422",11,"SabinoCanyonAZ",2018,4,3,"Spring",54,"Richness",26.9,"Tmax"
"423",11,"SabinoCanyonAZ",2018,4,3,"Spring",54,"Richness",1.3,"Tmin"
"424",11,"SabinoCanyonAZ",2018,4,3,"Spring",54,"Richness",161,"Winter"
"425",11,"SabinoCanyonAZ",2018,7,31,"Fall",1098,"Abundance",213.57,"Monsoon"
"426",11,"SabinoCanyonAZ",2018,7,31,"Fall",1098,"Abundance",38.8,"Tmax"
"427",11,"SabinoCanyonAZ",2018,7,31,"Fall",1098,"Abundance",17.5,"Tmin"
"428",11,"SabinoCanyonAZ",2018,7,31,"Fall",1098,"Abundance",161,"Winter"
"429",11,"SabinoCanyonAZ",2018,7,31,"Fall",63,"Richness",213.57,"Monsoon"
"430",11,"SabinoCanyonAZ",2018,7,31,"Fall",63,"Richness",38.8,"Tmax"
"431",11,"SabinoCanyonAZ",2018,7,31,"Fall",63,"Richness",17.5,"Tmin"
"432",11,"SabinoCanyonAZ",2018,7,31,"Fall",63,"Richness",161,"Winter"
"433",11,"SabinoCanyonAZ",2019,7,23,"Fall",900,"Abundance",178.01,"Monsoon"
"434",11,"SabinoCanyonAZ",2019,7,23,"Fall",900,"Abundance",37.7,"Tmax"
"435",11,"SabinoCanyonAZ",2019,7,23,"Fall",900,"Abundance",16.2,"Tmin"
"436",11,"SabinoCanyonAZ",2019,7,23,"Fall",900,"Abundance",451.93,"Winter"
"437",11,"SabinoCanyonAZ",2019,7,23,"Fall",61,"Richness",178.01,"Monsoon"
"438",11,"SabinoCanyonAZ",2019,7,23,"Fall",61,"Richness",37.7,"Tmax"
"439",11,"SabinoCanyonAZ",2019,7,23,"Fall",61,"Richness",16.2,"Tmin"
"440",11,"SabinoCanyonAZ",2019,7,23,"Fall",61,"Richness",451.93,"Winter"
"441",11,"SabinoCanyonAZ",2020,4,3,"Spring",2611,"Abundance",69.09,"Monsoon"
"442",11,"SabinoCanyonAZ",2020,4,3,"Spring",2611,"Abundance",24.1,"Tmax"
"443",11,"SabinoCanyonAZ",2020,4,3,"Spring",2611,"Abundance",-0.8,"Tmin"
"444",11,"SabinoCanyonAZ",2020,4,3,"Spring",2611,"Abundance",272.38,"Winter"
"445",11,"SabinoCanyonAZ",2020,4,3,"Spring",67,"Richness",69.09,"Monsoon"
"446",11,"SabinoCanyonAZ",2020,4,3,"Spring",67,"Richness",24.1,"Tmax"
"447",11,"SabinoCanyonAZ",2020,4,3,"Spring",67,"Richness",-0.8,"Tmin"
"448",11,"SabinoCanyonAZ",2020,4,3,"Spring",67,"Richness",272.38,"Winter"
"449",11,"SabinoCanyonAZ",2020,7,29,"Fall",248,"Abundance",69.09,"Monsoon"
"450",11,"SabinoCanyonAZ",2020,7,29,"Fall",248,"Abundance",39.5,"Tmax"
"451",11,"SabinoCanyonAZ",2020,7,29,"Fall",248,"Abundance",17.4,"Tmin"
"452",11,"SabinoCanyonAZ",2020,7,29,"Fall",248,"Abundance",272.38,"Winter"
"453",11,"SabinoCanyonAZ",2020,7,29,"Fall",34,"Richness",69.09,"Monsoon"
"454",11,"SabinoCanyonAZ",2020,7,29,"Fall",34,"Richness",39.5,"Tmax"
"455",11,"SabinoCanyonAZ",2020,7,29,"Fall",34,"Richness",17.4,"Tmin"
"456",11,"SabinoCanyonAZ",2020,7,29,"Fall",34,"Richness",272.38,"Winter"
"457",11,"SabinoCanyonAZ",2021,3,28,"Spring",373,"Abundance",408.88,"Monsoon"
"458",11,"SabinoCanyonAZ",2021,3,28,"Spring",373,"Abundance",24.3,"Tmax"
"459",11,"SabinoCanyonAZ",2021,3,28,"Spring",373,"Abundance",-2.2,"Tmin"
"460",11,"SabinoCanyonAZ",2021,3,28,"Spring",373,"Abundance",88.09,"Winter"
"461",11,"SabinoCanyonAZ",2021,3,28,"Spring",27,"Richness",408.88,"Monsoon"
"462",11,"SabinoCanyonAZ",2021,3,28,"Spring",27,"Richness",24.3,"Tmax"
"463",11,"SabinoCanyonAZ",2021,3,28,"Spring",27,"Richness",-2.2,"Tmin"
"464",11,"SabinoCanyonAZ",2021,3,28,"Spring",27,"Richness",88.09,"Winter"
"465",11,"SabinoCanyonAZ",2021,7,26,"Fall",730,"Abundance",408.88,"Monsoon"
"466",11,"SabinoCanyonAZ",2021,7,26,"Fall",730,"Abundance",36.6,"Tmax"
"467",11,"SabinoCanyonAZ",2021,7,26,"Fall",730,"Abundance",16.1,"Tmin"
"468",11,"SabinoCanyonAZ",2021,7,26,"Fall",730,"Abundance",88.09,"Winter"
"469",11,"SabinoCanyonAZ",2021,7,26,"Fall",43,"Richness",408.88,"Monsoon"
"470",11,"SabinoCanyonAZ",2021,7,26,"Fall",43,"Richness",36.6,"Tmax"
"471",11,"SabinoCanyonAZ",2021,7,26,"Fall",43,"Richness",16.1,"Tmin"
"472",11,"SabinoCanyonAZ",2021,7,26,"Fall",43,"Richness",88.09,"Winter"
"473",12,"PortalAZ",1999,8,28,"Fall",5833,"Abundance",360.65,"Monsoon"
"474",12,"PortalAZ",1999,8,28,"Fall",5833,"Abundance",30.6,"Tmax"
"475",12,"PortalAZ",1999,8,28,"Fall",5833,"Abundance",11,"Tmin"
"476",12,"PortalAZ",1999,8,28,"Fall",5833,"Abundance",176.6,"Winter"
"477",12,"PortalAZ",1999,8,28,"Fall",82,"Richness",360.65,"Monsoon"
"478",12,"PortalAZ",1999,8,28,"Fall",82,"Richness",30.6,"Tmax"
"479",12,"PortalAZ",1999,8,28,"Fall",82,"Richness",11,"Tmin"
"480",12,"PortalAZ",1999,8,28,"Fall",82,"Richness",176.6,"Winter"
"481",12,"PortalAZ",2000,7,29,"Fall",2087,"Abundance",145.05,"Monsoon"
"482",12,"PortalAZ",2000,7,29,"Fall",2087,"Abundance",32.4,"Tmax"
"483",12,"PortalAZ",2000,7,29,"Fall",2087,"Abundance",11.3,"Tmin"
"484",12,"PortalAZ",2000,7,29,"Fall",2087,"Abundance",29.05,"Winter"
"485",12,"PortalAZ",2000,7,29,"Fall",76,"Richness",145.05,"Monsoon"
"486",12,"PortalAZ",2000,7,29,"Fall",76,"Richness",32.4,"Tmax"
"487",12,"PortalAZ",2000,7,29,"Fall",76,"Richness",11.3,"Tmin"
"488",12,"PortalAZ",2000,7,29,"Fall",76,"Richness",29.05,"Winter"
"489",12,"PortalAZ",2001,7,28,"Fall",2025,"Abundance",280.55,"Monsoon"
"490",12,"PortalAZ",2001,7,28,"Fall",2025,"Abundance",32.6,"Tmax"
"491",12,"PortalAZ",2001,7,28,"Fall",2025,"Abundance",11.3,"Tmin"
"492",12,"PortalAZ",2001,7,28,"Fall",2025,"Abundance",409.79,"Winter"
"493",12,"PortalAZ",2001,7,28,"Fall",86,"Richness",280.55,"Monsoon"
"494",12,"PortalAZ",2001,7,28,"Fall",86,"Richness",32.6,"Tmax"
"495",12,"PortalAZ",2001,7,28,"Fall",86,"Richness",11.3,"Tmin"
"496",12,"PortalAZ",2001,7,28,"Fall",86,"Richness",409.79,"Winter"
"497",12,"PortalAZ",2002,7,27,"Fall",138,"Abundance",242.84,"Monsoon"
"498",12,"PortalAZ",2002,7,27,"Fall",138,"Abundance",33.7,"Tmax"
"499",12,"PortalAZ",2002,7,27,"Fall",138,"Abundance",12.9,"Tmin"
"500",12,"PortalAZ",2002,7,27,"Fall",138,"Abundance",122.24,"Winter"
"501",12,"PortalAZ",2002,7,27,"Fall",31,"Richness",242.84,"Monsoon"
"502",12,"PortalAZ",2002,7,27,"Fall",31,"Richness",33.7,"Tmax"
"503",12,"PortalAZ",2002,7,27,"Fall",31,"Richness",12.9,"Tmin"
"504",12,"PortalAZ",2002,7,27,"Fall",31,"Richness",122.24,"Winter"
"505",12,"PortalAZ",2003,7,26,"Fall",1006,"Abundance",155.47,"Monsoon"
"506",12,"PortalAZ",2003,7,26,"Fall",1006,"Abundance",36.2,"Tmax"
"507",12,"PortalAZ",2003,7,26,"Fall",1006,"Abundance",13.1,"Tmin"
"508",12,"PortalAZ",2003,7,26,"Fall",1006,"Abundance",164.17,"Winter"
"509",12,"PortalAZ",2003,7,26,"Fall",56,"Richness",155.47,"Monsoon"
"510",12,"PortalAZ",2003,7,26,"Fall",56,"Richness",36.2,"Tmax"
"511",12,"PortalAZ",2003,7,26,"Fall",56,"Richness",13.1,"Tmin"
"512",12,"PortalAZ",2003,7,26,"Fall",56,"Richness",164.17,"Winter"
"513",12,"PortalAZ",2004,8,14,"Fall",679,"Abundance",249.63,"Monsoon"
"514",12,"PortalAZ",2004,8,14,"Fall",679,"Abundance",31.5,"Tmax"
"515",12,"PortalAZ",2004,8,14,"Fall",679,"Abundance",11.3,"Tmin"
"516",12,"PortalAZ",2004,8,14,"Fall",679,"Abundance",280.12,"Winter"
"517",12,"PortalAZ",2004,8,14,"Fall",61,"Richness",249.63,"Monsoon"
"518",12,"PortalAZ",2004,8,14,"Fall",61,"Richness",31.5,"Tmax"
"519",12,"PortalAZ",2004,8,14,"Fall",61,"Richness",11.3,"Tmin"
"520",12,"PortalAZ",2004,8,14,"Fall",61,"Richness",280.12,"Winter"
"521",12,"PortalAZ",2005,8,13,"Fall",566,"Abundance",401.58,"Monsoon"
"522",12,"PortalAZ",2005,8,13,"Fall",566,"Abundance",33.3,"Tmax"
"523",12,"PortalAZ",2005,8,13,"Fall",566,"Abundance",12.6,"Tmin"
"524",12,"PortalAZ",2005,8,13,"Fall",566,"Abundance",357.92,"Winter"
"525",12,"PortalAZ",2005,8,13,"Fall",56,"Richness",401.58,"Monsoon"
"526",12,"PortalAZ",2005,8,13,"Fall",56,"Richness",33.3,"Tmax"
"527",12,"PortalAZ",2005,8,13,"Fall",56,"Richness",12.6,"Tmin"
"528",12,"PortalAZ",2005,8,13,"Fall",56,"Richness",357.92,"Winter"
"529",12,"PortalAZ",2009,7,25,"Fall",862,"Abundance",169.1,"Monsoon"
"530",12,"PortalAZ",2009,7,25,"Fall",862,"Abundance",32.2,"Tmax"
"531",12,"PortalAZ",2009,7,25,"Fall",862,"Abundance",11.9,"Tmin"
"532",12,"PortalAZ",2009,7,25,"Fall",862,"Abundance",117.49,"Winter"
"533",12,"PortalAZ",2009,7,25,"Fall",61,"Richness",169.1,"Monsoon"
"534",12,"PortalAZ",2009,7,25,"Fall",61,"Richness",32.2,"Tmax"
"535",12,"PortalAZ",2009,7,25,"Fall",61,"Richness",11.9,"Tmin"
"536",12,"PortalAZ",2009,7,25,"Fall",61,"Richness",117.49,"Winter"
"537",12,"PortalAZ",2012,7,28,"Fall",1033,"Abundance",255.49,"Monsoon"
"538",12,"PortalAZ",2012,7,28,"Fall",1033,"Abundance",33.9,"Tmax"
"539",12,"PortalAZ",2012,7,28,"Fall",1033,"Abundance",13.2,"Tmin"
"540",12,"PortalAZ",2012,7,28,"Fall",1033,"Abundance",217.17,"Winter"
"541",12,"PortalAZ",2012,7,28,"Fall",52,"Richness",255.49,"Monsoon"
"542",12,"PortalAZ",2012,7,28,"Fall",52,"Richness",33.9,"Tmax"
"543",12,"PortalAZ",2012,7,28,"Fall",52,"Richness",13.2,"Tmin"
"544",12,"PortalAZ",2012,7,28,"Fall",52,"Richness",217.17,"Winter"
"545",12,"PortalAZ",2013,7,27,"Fall",445,"Abundance",395.17,"Monsoon"
"546",12,"PortalAZ",2013,7,27,"Fall",445,"Abundance",34.6,"Tmax"
"547",12,"PortalAZ",2013,7,27,"Fall",445,"Abundance",11.4,"Tmin"
"548",12,"PortalAZ",2013,7,27,"Fall",445,"Abundance",141.36,"Winter"
"549",12,"PortalAZ",2013,7,27,"Fall",45,"Richness",395.17,"Monsoon"
"550",12,"PortalAZ",2013,7,27,"Fall",45,"Richness",34.6,"Tmax"
"551",12,"PortalAZ",2013,7,27,"Fall",45,"Richness",11.4,"Tmin"
"552",12,"PortalAZ",2013,7,27,"Fall",45,"Richness",141.36,"Winter"
"553",12,"PortalAZ",2014,7,26,"Fall",1193,"Abundance",664.51,"Monsoon"
"554",12,"PortalAZ",2014,7,26,"Fall",1193,"Abundance",32.4,"Tmax"
"555",12,"PortalAZ",2014,7,26,"Fall",1193,"Abundance",12.5,"Tmin"
"556",12,"PortalAZ",2014,7,26,"Fall",1193,"Abundance",107.44,"Winter"
"557",12,"PortalAZ",2014,7,26,"Fall",56,"Richness",664.51,"Monsoon"
"558",12,"PortalAZ",2014,7,26,"Fall",56,"Richness",32.4,"Tmax"
"559",12,"PortalAZ",2014,7,26,"Fall",56,"Richness",12.5,"Tmin"
"560",12,"PortalAZ",2014,7,26,"Fall",56,"Richness",107.44,"Winter"
"561",12,"PortalAZ",2015,8,2,"Fall",484,"Abundance",395.09,"Monsoon"
"562",12,"PortalAZ",2015,8,2,"Fall",484,"Abundance",28.9,"Tmax"
"563",12,"PortalAZ",2015,8,2,"Fall",484,"Abundance",13,"Tmin"
"564",12,"PortalAZ",2015,8,2,"Fall",484,"Abundance",257.36,"Winter"
"565",12,"PortalAZ",2015,8,2,"Fall",43,"Richness",395.09,"Monsoon"
"566",12,"PortalAZ",2015,8,2,"Fall",43,"Richness",28.9,"Tmax"
"567",12,"PortalAZ",2015,8,2,"Fall",43,"Richness",13,"Tmin"
"568",12,"PortalAZ",2015,8,2,"Fall",43,"Richness",257.36,"Winter"
"569",12,"PortalAZ",2016,7,23,"Fall",689,"Abundance",466.59,"Monsoon"
"570",12,"PortalAZ",2016,7,23,"Fall",689,"Abundance",33.4,"Tmax"
"571",12,"PortalAZ",2016,7,23,"Fall",689,"Abundance",12,"Tmin"
"572",12,"PortalAZ",2016,7,23,"Fall",689,"Abundance",161.5,"Winter"
"573",12,"PortalAZ",2016,7,23,"Fall",56,"Richness",466.59,"Monsoon"
"574",12,"PortalAZ",2016,7,23,"Fall",56,"Richness",33.4,"Tmax"
"575",12,"PortalAZ",2016,7,23,"Fall",56,"Richness",12,"Tmin"
"576",12,"PortalAZ",2016,7,23,"Fall",56,"Richness",161.5,"Winter"
"577",12,"PortalAZ",2017,7,23,"Fall",515,"Abundance",295.53,"Monsoon"
"578",12,"PortalAZ",2017,7,23,"Fall",515,"Abundance",35.5,"Tmax"
"579",12,"PortalAZ",2017,7,23,"Fall",515,"Abundance",13.3,"Tmin"
"580",12,"PortalAZ",2017,7,23,"Fall",515,"Abundance",183.94,"Winter"
"581",12,"PortalAZ",2017,7,23,"Fall",60,"Richness",295.53,"Monsoon"
"582",12,"PortalAZ",2017,7,23,"Fall",60,"Richness",35.5,"Tmax"
"583",12,"PortalAZ",2017,7,23,"Fall",60,"Richness",13.3,"Tmin"
"584",12,"PortalAZ",2017,7,23,"Fall",60,"Richness",183.94,"Winter"
"585",12,"PortalAZ",2018,7,27,"Fall",1007,"Abundance",297.72,"Monsoon"
"586",12,"PortalAZ",2018,7,27,"Fall",1007,"Abundance",34.1,"Tmax"
"587",12,"PortalAZ",2018,7,27,"Fall",1007,"Abundance",10.6,"Tmin"
"588",12,"PortalAZ",2018,7,27,"Fall",1007,"Abundance",106.2,"Winter"
"589",12,"PortalAZ",2018,7,27,"Fall",64,"Richness",297.72,"Monsoon"
"590",12,"PortalAZ",2018,7,27,"Fall",64,"Richness",34.1,"Tmax"
"591",12,"PortalAZ",2018,7,27,"Fall",64,"Richness",10.6,"Tmin"
"592",12,"PortalAZ",2018,7,27,"Fall",64,"Richness",106.2,"Winter"
"593",12,"PortalAZ",2019,7,25,"Fall",1006,"Abundance",255.55,"Monsoon"
"594",12,"PortalAZ",2019,7,25,"Fall",1006,"Abundance",33.1,"Tmax"
"595",12,"PortalAZ",2019,7,25,"Fall",1006,"Abundance",11.4,"Tmin"
"596",12,"PortalAZ",2019,7,25,"Fall",1006,"Abundance",414.03,"Winter"
"597",12,"PortalAZ",2019,7,25,"Fall",63,"Richness",255.55,"Monsoon"
"598",12,"PortalAZ",2019,7,25,"Fall",63,"Richness",33.1,"Tmax"
"599",12,"PortalAZ",2019,7,25,"Fall",63,"Richness",11.4,"Tmin"
"600",12,"PortalAZ",2019,7,25,"Fall",63,"Richness",414.03,"Winter"
"601",12,"PortalAZ",2020,8,2,"Fall",1259,"Abundance",131.73,"Monsoon"
"602",12,"PortalAZ",2020,8,2,"Fall",1259,"Abundance",35.8,"Tmax"
"603",12,"PortalAZ",2020,8,2,"Fall",1259,"Abundance",12.9,"Tmin"
"604",12,"PortalAZ",2020,8,2,"Fall",1259,"Abundance",361.03,"Winter"
"605",12,"PortalAZ",2020,8,2,"Fall",50,"Richness",131.73,"Monsoon"
"606",12,"PortalAZ",2020,8,2,"Fall",50,"Richness",35.8,"Tmax"
"607",12,"PortalAZ",2020,8,2,"Fall",50,"Richness",12.9,"Tmin"
"608",12,"PortalAZ",2020,8,2,"Fall",50,"Richness",361.03,"Winter"
"609",12,"PortalAZ",2021,8,6,"Fall",431,"Abundance",453.86,"Monsoon"
"610",12,"PortalAZ",2021,8,6,"Fall",431,"Abundance",34.2,"Tmax"
"611",12,"PortalAZ",2021,8,6,"Fall",431,"Abundance",10.5,"Tmin"
"612",12,"PortalAZ",2021,8,6,"Fall",431,"Abundance",116.72,"Winter"
"613",12,"PortalAZ",2021,8,6,"Fall",43,"Richness",453.86,"Monsoon"
"614",12,"PortalAZ",2021,8,6,"Fall",43,"Richness",34.2,"Tmax"
"615",12,"PortalAZ",2021,8,6,"Fall",43,"Richness",10.5,"Tmin"
"616",12,"PortalAZ",2021,8,6,"Fall",43,"Richness",116.72,"Winter"
"617",13,"SantaRitaMountains",2011,7,31,"Fall",588,"Abundance",266.08,"Monsoon"
"618",13,"SantaRitaMountains",2011,7,31,"Fall",588,"Abundance",36.6,"Tmax"
"619",13,"SantaRitaMountains",2011,7,31,"Fall",588,"Abundance",15.3,"Tmin"
"620",13,"SantaRitaMountains",2011,7,31,"Fall",588,"Abundance",195.03,"Winter"
"621",13,"SantaRitaMountains",2011,7,31,"Fall",36,"Richness",266.08,"Monsoon"
"622",13,"SantaRitaMountains",2011,7,31,"Fall",36,"Richness",36.6,"Tmax"
"623",13,"SantaRitaMountains",2011,7,31,"Fall",36,"Richness",15.3,"Tmin"
"624",13,"SantaRitaMountains",2011,7,31,"Fall",36,"Richness",195.03,"Winter"
"625",13,"SantaRitaMountains",2012,7,29,"Fall",849,"Abundance",383.3,"Monsoon"
"626",13,"SantaRitaMountains",2012,7,29,"Fall",849,"Abundance",33.9,"Tmax"
"627",13,"SantaRitaMountains",2012,7,29,"Fall",849,"Abundance",14.6,"Tmin"
"628",13,"SantaRitaMountains",2012,7,29,"Fall",849,"Abundance",226.21,"Winter"
"629",13,"SantaRitaMountains",2012,7,29,"Fall",52,"Richness",383.3,"Monsoon"
"630",13,"SantaRitaMountains",2012,7,29,"Fall",52,"Richness",33.9,"Tmax"
"631",13,"SantaRitaMountains",2012,7,29,"Fall",52,"Richness",14.6,"Tmin"
"632",13,"SantaRitaMountains",2012,7,29,"Fall",52,"Richness",226.21,"Winter"
"633",13,"SantaRitaMountains",2013,7,28,"Fall",1071,"Abundance",305,"Monsoon"
"634",13,"SantaRitaMountains",2013,7,28,"Fall",1071,"Abundance",36.4,"Tmax"
"635",13,"SantaRitaMountains",2013,7,28,"Fall",1071,"Abundance",15.9,"Tmin"
"636",13,"SantaRitaMountains",2013,7,28,"Fall",1071,"Abundance",177.59,"Winter"
"637",13,"SantaRitaMountains",2013,7,28,"Fall",56,"Richness",305,"Monsoon"
"638",13,"SantaRitaMountains",2013,7,28,"Fall",56,"Richness",36.4,"Tmax"
"639",13,"SantaRitaMountains",2013,7,28,"Fall",56,"Richness",15.9,"Tmin"
"640",13,"SantaRitaMountains",2013,7,28,"Fall",56,"Richness",177.59,"Winter"
"641",13,"SantaRitaMountains",2014,7,27,"Fall",1067,"Abundance",441.19,"Monsoon"
"642",13,"SantaRitaMountains",2014,7,27,"Fall",1067,"Abundance",34.8,"Tmax"
"643",13,"SantaRitaMountains",2014,7,27,"Fall",1067,"Abundance",16.6,"Tmin"
"644",13,"SantaRitaMountains",2014,7,27,"Fall",1067,"Abundance",120.56,"Winter"
"645",13,"SantaRitaMountains",2014,7,27,"Fall",58,"Richness",441.19,"Monsoon"
"646",13,"SantaRitaMountains",2014,7,27,"Fall",58,"Richness",34.8,"Tmax"
"647",13,"SantaRitaMountains",2014,7,27,"Fall",58,"Richness",16.6,"Tmin"
"648",13,"SantaRitaMountains",2014,7,27,"Fall",58,"Richness",120.56,"Winter"
"649",13,"SantaRitaMountains",2015,7,26,"Fall",4878,"Abundance",447.4,"Monsoon"
"650",13,"SantaRitaMountains",2015,7,26,"Fall",4878,"Abundance",32.9,"Tmax"
"651",13,"SantaRitaMountains",2015,7,26,"Fall",4878,"Abundance",14.8,"Tmin"
"652",13,"SantaRitaMountains",2015,7,26,"Fall",4878,"Abundance",226.53,"Winter"
"653",13,"SantaRitaMountains",2015,7,26,"Fall",84,"Richness",447.4,"Monsoon"
"654",13,"SantaRitaMountains",2015,7,26,"Fall",84,"Richness",32.9,"Tmax"
"655",13,"SantaRitaMountains",2015,7,26,"Fall",84,"Richness",14.8,"Tmin"
"656",13,"SantaRitaMountains",2015,7,26,"Fall",84,"Richness",226.53,"Winter"
"657",13,"SantaRitaMountains",2016,7,31,"Fall",1587,"Abundance",446.73,"Monsoon"
"658",13,"SantaRitaMountains",2016,7,31,"Fall",1587,"Abundance",35.1,"Tmax"
"659",13,"SantaRitaMountains",2016,7,31,"Fall",1587,"Abundance",16.3,"Tmin"
"660",13,"SantaRitaMountains",2016,7,31,"Fall",1587,"Abundance",244.65,"Winter"
"661",13,"SantaRitaMountains",2016,7,31,"Fall",68,"Richness",446.73,"Monsoon"
"662",13,"SantaRitaMountains",2016,7,31,"Fall",68,"Richness",35.1,"Tmax"
"663",13,"SantaRitaMountains",2016,7,31,"Fall",68,"Richness",16.3,"Tmin"
"664",13,"SantaRitaMountains",2016,7,31,"Fall",68,"Richness",244.65,"Winter"
"665",13,"SantaRitaMountains",2017,7,26,"Fall",998,"Abundance",320.54,"Monsoon"
"666",13,"SantaRitaMountains",2017,7,26,"Fall",998,"Abundance",35.7,"Tmax"
"667",13,"SantaRitaMountains",2017,7,26,"Fall",998,"Abundance",15.8,"Tmin"
"668",13,"SantaRitaMountains",2017,7,26,"Fall",998,"Abundance",168.74,"Winter"
"669",13,"SantaRitaMountains",2017,7,26,"Fall",55,"Richness",320.54,"Monsoon"
"670",13,"SantaRitaMountains",2017,7,26,"Fall",55,"Richness",35.7,"Tmax"
"671",13,"SantaRitaMountains",2017,7,26,"Fall",55,"Richness",15.8,"Tmin"
"672",13,"SantaRitaMountains",2017,7,26,"Fall",55,"Richness",168.74,"Winter"
"673",13,"SantaRitaMountains",2018,7,29,"Fall",2994,"Abundance",301.51,"Monsoon"
"674",13,"SantaRitaMountains",2018,7,29,"Fall",2994,"Abundance",36.7,"Tmax"
"675",13,"SantaRitaMountains",2018,7,29,"Fall",2994,"Abundance",15.2,"Tmin"
"676",13,"SantaRitaMountains",2018,7,29,"Fall",2994,"Abundance",137.21,"Winter"
"677",13,"SantaRitaMountains",2018,7,29,"Fall",71,"Richness",301.51,"Monsoon"
"678",13,"SantaRitaMountains",2018,7,29,"Fall",71,"Richness",36.7,"Tmax"
"679",13,"SantaRitaMountains",2018,7,29,"Fall",71,"Richness",15.2,"Tmin"
"680",13,"SantaRitaMountains",2018,7,29,"Fall",71,"Richness",137.21,"Winter"
"681",13,"SantaRitaMountains",2019,7,28,"Fall",1100,"Abundance",279.52,"Monsoon"
"682",13,"SantaRitaMountains",2019,7,28,"Fall",1100,"Abundance",37,"Tmax"
"683",13,"SantaRitaMountains",2019,7,28,"Fall",1100,"Abundance",16.6,"Tmin"
"684",13,"SantaRitaMountains",2019,7,28,"Fall",1100,"Abundance",550.01,"Winter"
"685",13,"SantaRitaMountains",2019,7,28,"Fall",69,"Richness",279.52,"Monsoon"
"686",13,"SantaRitaMountains",2019,7,28,"Fall",69,"Richness",37,"Tmax"
"687",13,"SantaRitaMountains",2019,7,28,"Fall",69,"Richness",16.6,"Tmin"
"688",13,"SantaRitaMountains",2019,7,28,"Fall",69,"Richness",550.01,"Winter"
"689",13,"SantaRitaMountains",2020,7,31,"Fall",1803,"Abundance",187.04,"Monsoon"
"690",13,"SantaRitaMountains",2020,7,31,"Fall",1803,"Abundance",38.2,"Tmax"
"691",13,"SantaRitaMountains",2020,7,31,"Fall",1803,"Abundance",15.8,"Tmin"
"692",13,"SantaRitaMountains",2020,7,31,"Fall",1803,"Abundance",404.53,"Winter"
"693",13,"SantaRitaMountains",2020,7,31,"Fall",76,"Richness",187.04,"Monsoon"
"694",13,"SantaRitaMountains",2020,7,31,"Fall",76,"Richness",38.2,"Tmax"
"695",13,"SantaRitaMountains",2020,7,31,"Fall",76,"Richness",15.8,"Tmin"
"696",13,"SantaRitaMountains",2020,7,31,"Fall",76,"Richness",404.53,"Winter"
"697",13,"SantaRitaMountains",2021,7,31,"Fall",1496,"Abundance",427.3,"Monsoon"
"698",13,"SantaRitaMountains",2021,7,31,"Fall",1496,"Abundance",34.5,"Tmax"
"699",13,"SantaRitaMountains",2021,7,31,"Fall",1496,"Abundance",14.5,"Tmin"
"700",13,"SantaRitaMountains",2021,7,31,"Fall",1496,"Abundance",76.5,"Winter"
"701",13,"SantaRitaMountains",2021,7,31,"Fall",42,"Richness",427.3,"Monsoon"
"702",13,"SantaRitaMountains",2021,7,31,"Fall",42,"Richness",34.5,"Tmax"
"703",13,"SantaRitaMountains",2021,7,31,"Fall",42,"Richness",14.5,"Tmin"
"704",13,"SantaRitaMountains",2021,7,31,"Fall",42,"Richness",76.5,"Winter"
